Row	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	Correct First Attempt	Incorrects	Hints	Corrects	KC(Default)	Opportunity(Default)
520267	7y5NJZ7S6u	Unit ES_02, Section ES_02-6	EG40	5	6x/6 = -7/6	2005-12-07 14:59:22.0	2005-12-07 14:59:28.0	2005-12-07 14:59:45.0	2005-12-07 15:04:15.0	279		279	0	1	0	2	[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	10
520526	7y5NJZ7S6u	Unit CTA1_13, Section CTA1_13-1	PROP09	1	1/6*A = 700	2005-12-15 14:35:20.0	2005-12-15 14:35:29.0	2005-12-15 14:35:29.0	2005-12-15 14:35:29.0	9	9		1	0	0	1	[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	119
521173	7y5NJZ7S6u	Unit CTA1_06, Section CTA1_06-5	FBSMR3	1	R1C1	2006-01-30 09:13:29.0	2006-01-30 09:14:04.0	2006-01-30 09:14:04.0	2006-01-30 09:14:04.0	35	35		1	0	0	1		
521634	7y5NJZ7S6u	Unit ES_03, Section ES_03-8	LIT11A	1	2-n+n = t+n	2006-02-06 14:05:36.0	2006-02-06 14:05:47.0	2006-02-06 14:05:47.0	2006-02-06 14:06:01.0	25	25		1	0	0	2		
521936	7y5NJZ7S6u	Unit CTA1_08, Section CTA1_08-3	JAN12	1	YLabel	2006-02-08 11:58:10.0	2006-02-08 11:58:16.0	2006-02-08 11:58:16.0	2006-02-08 11:58:16.0	6	6		1	0	0	1	Labelling the axes	113
522286	7y5NJZ7S6u	Unit ES_04, Section ES_04-13	LIT24	1	7z = b-8	2006-02-14 12:21:28.0	2006-02-14 12:21:32.0	2006-02-14 12:21:32.0	2006-02-14 12:21:32.0	4	4		1	0	0	1	[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	307
522805	7y5NJZ7S6u	Unit CTA1_10, Section CTA1_10-6	DISTFB10_SP	1	ValidEquations	2006-03-01 14:58:56.0	2006-03-01 14:59:32.0	2006-03-01 14:59:32.0	2006-03-01 14:59:33.0	37	37		1	0	0	2		
523005	7y5NJZ7S6u	Unit ES_07, Section ES_07-5	LIT72	1	(m+n)/r = b	2006-03-07 15:02:06.0	2006-03-07 15:02:12.0	2006-03-07 15:02:12.0	2006-03-07 15:02:12.0	6	6		1	0	0	1	[SkillRule: Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; (+/-x +/-a)/b=c, mult; (+/-x +/-a)*b=c, div; [var expr]/[const expr] = [const expr], multiply; Distribute Division left; Distribute Division right; Distribute both mult left; Distribute both mult right; Distribute both divide left; Distribute both divide right; Distribute subex}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	153~~394
523302	7y5NJZ7S6u	Unit CTA1_12, Section CTA1_12-4	SYSFB04	1	Intersection 1 Y	2006-03-22 15:22:10.0	2006-03-22 15:22:14.0	2006-03-22 15:22:14.0	2006-03-22 15:22:14.0	4	4		1	0	0	1	Labelling point of intersection	16
523655	7y5NJZ7S6u	Unit ES_05, Section ES_05-11	LIT38	1	y = m*x+b	2006-03-31 09:25:21.0	2006-03-31 09:25:37.0	2006-03-31 09:25:37.0	2006-03-31 09:25:37.0	16	16		1	0	0	1	[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]	401
524048	7y5NJZ7S6u	Unit CTA1_14, Section CTA1_14-4	TPH15	3	R6C1	2006-05-11 14:20:00.0	2006-05-11 14:20:10.0	2006-05-12 08:56:07.0	2006-05-11 14:20:10.0	10		10	0	1	0	0	Using large numbers~~Find X, negative slope~~Using difficult numbers	175~~44~~200
524307	7YX78oEdjZ	Unit CTA1_01, Section CTA1_01-4	JAN04B	1	R1C1	2005-12-21 10:14:44.0	2005-12-21 10:15:01.0	2005-12-21 10:15:01.0	2005-12-21 10:15:01.0	17	17		1	0	0	1		
524624	7YX78oEdjZ	Unit CTA1_02, Section CTA1_02-4	REAL28	1	R4C2	2006-01-10 09:52:04.0	2006-01-10 09:52:11.0	2006-01-10 09:52:29.0	2006-01-10 09:52:29.0	25		25	0	0	2	1	Using simple numbers~~Using small numbers~~Find Y, negative slope	151~~74~~19
524882	7YX78oEdjZ	Unit ES_01, Section ES_01-7	EG22	1	constant termsR2	2006-01-12 09:48:56.0	2006-01-12 09:49:06.0	2006-01-12 09:53:41.0	2006-01-12 10:13:39.0	263		263	0	22	4	10		
525164	7YX78oEdjZ	Unit CTA1_04, Section CTA1_04-4	L5FB04	1	-2.5c = 35	2006-01-24 10:17:22.0	2006-01-24 10:17:43.0	2006-01-24 10:17:43.0	2006-01-24 10:17:43.0	21	21		1	0	0	1	[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]	45~~15
525348	7YX78oEdjZ	Unit ES_02, Section ES_02-7	EG41	1	-6 = -2+y/3	2006-01-31 10:00:00.0	2006-01-31 10:00:14.0	2006-01-31 10:00:14.0	2006-01-31 10:00:14.0	14	14		1	0	0	1	[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]	50
525455	7YX78oEdjZ	Unit CTA1_13, Section CTA1_13-1	PROP04	2	R1C2	2006-02-02 10:14:24.0	2006-02-02 10:14:26.0	2006-02-02 10:14:42.0	2006-02-02 10:14:42.0	18		18	0	1	0	1		
525585	9QD9297moO	Unit CTA1_01, Section CTA1_01-3	REAL20	1	R6C2	2005-09-13 14:00:20.0	2005-09-13 14:00:26.0	2005-09-13 14:06:30.0	2005-09-13 14:06:30.0	38		38	0	3	0	1	Using simple numbers~~Using large numbers~~Find Y, negative slope	43~~25~~7
525933	9QD9297moO	Unit CTA1_02, Section CTA1_02-3	L3NOV12C	1	yMax	2005-10-05 09:46:49.0	2005-10-05 09:47:00.0	2005-10-05 09:47:22.0	2005-10-05 09:47:22.0	25		25	0	1	0	2	Changing axis bounds	33
526298	9QD9297moO	Unit ES_01, Section ES_01-6	EG22	7	y-1+1 = -6+1	2005-10-14 10:00:16.0	2005-10-14 10:00:25.0	2005-10-14 10:00:25.0	2005-10-14 10:00:25.0	9	9		1	0	0	1	[SkillRule: Consolidate vars, no coeff; CLT]	68
526704	9QD9297moO	Unit CTA1_04, Section CTA1_04-2	PERCENT05C	3	R6C1	2005-10-25 13:43:36.0	2005-10-25 13:43:45.0	2005-10-25 13:45:42.0	2005-10-25 13:45:42.0	63		63	0	5	0	1	Using small numbers~~Find X, Simple~~Using difficult numbers	100~~19~~26
527575	9QD9297moO	Unit ES_02, Section ES_02-8	EG41	14	-y = 6	2005-11-22 09:48:21.0	2005-11-22 09:48:29.0	2005-11-22 09:50:04.0	2005-11-22 09:50:04.0	103		103	0	5	15	1	[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]~~[SkillRule: Make variable positive; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	150~~76~~21
527856	9QD9297moO	Unit CTA1_13, Section CTA1_13-1	PROP06	1	2/3*X = 7000	2005-12-01 10:21:15.0	2005-12-01 10:21:24.0	2005-12-01 10:21:24.0	2005-12-01 10:21:24.0	9	9		1	0	0	1	[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	185
528711	9QD9297moO	Unit CTA1_06, Section CTA1_06-5	FBSMR1	1	R1C1	2006-01-10 13:49:41.0	2006-01-10 13:52:02.0	2006-01-10 13:53:31.0	2006-01-10 13:53:31.0	230		230	0	1	0	1		
529156	9QD9297moO	Unit ES_03, Section ES_03-5	EG52	5	7.1 = -y-1.5+1.5	2006-01-13 09:43:49.0	2006-01-13 09:43:53.0	2006-01-13 09:43:58.0	2006-01-13 09:43:58.0	9		9	0	1	0	1	[SkillRule: Consolidate vars, no coeff; CLT]	151
529589	9QD9297moO	Unit CTA1_08, Section CTA1_08-3	PERCENT12	1	XLabel	2006-01-25 15:01:44.0	2006-01-25 15:03:00.0	2006-01-25 15:03:00.0	2006-01-25 15:03:00.0	76	76		1	0	0	1	Labelling the axes	117
530492	9QD9297moO	Unit ES_04, Section ES_04-13	LIT29	1	2/(y-u) = (y-u)*s/(y-u)	2006-02-07 10:10:53.0	2006-02-07 10:10:58.0	2006-02-07 10:10:58.0	2006-02-07 10:10:58.0	5	5		1	0	0	1		
531029	9QD9297moO	Unit CTA1_10, Section CTA1_10-6	DISTFB11_SP	1	R3C2	2006-02-24 09:39:33.0	2006-02-24 09:39:36.0	2006-02-24 09:40:06.0	2006-02-24 09:40:06.0	33		33	0	1	4	1	Using simple numbers~~Write expression, positive slope~~Using large numbers	270~~114~~149
531446	9QD9297moO	Unit ES_07, Section ES_07-4	LIT70A	2	r*u1R1	2006-03-02 09:48:48.0	2006-03-02 09:48:51.0	2006-03-02 09:48:51.0	2006-03-02 09:48:51.0	3	3		1	0	0	1		
532302	9QD9297moO	Unit CTA1_12, Section CTA1_12-6	SYSFB03	2	R7C3	2006-04-03 13:47:06.0	2006-04-03 13:47:13.0		2006-04-03 13:47:13.0	7		7	0	1	0	0		
532822	9QD9297moO	Unit ES_05, Section ES_05-10	EG62A	5	-746.36y+1827.66-721.41y = -4727.07	2006-05-25 14:26:25.0	2006-05-25 14:26:29.0	2006-05-25 14:26:29.0	2006-05-25 14:26:29.0	4	4		1	0	0	1	[SkillRule: Consolidate vars with coeff; CLT]	447
533026	EfN583275t	Unit CTA1_01, Section CTA1_01-3	BH1T34A	1	R4C2	2005-09-08 14:01:04.0	2005-09-08 14:01:36.0	2005-09-08 14:01:36.0	2005-09-08 14:01:36.0	32	32		1	0	0	1	Using simple numbers~~Using small numbers~~Find Y, positive slope	62~~26~~8
533311	EfN583275t	Unit CTA1_02, Section CTA1_02-4	REAL19	1	R1C2	2005-10-11 13:59:29.0	2005-10-11 14:00:15.0	2005-10-11 14:01:06.0	2005-10-11 14:01:06.0	97		97	0	4	0	1		
533551	EfN583275t	Unit ES_01, Section ES_01-8	EG23	2	-3 = 8x	2005-10-14 14:45:47.0	2005-10-14 14:45:56.0	2005-10-14 14:45:56.0	2005-10-14 14:45:56.0	9	9		1	0	0	1	[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	3~~7
533770	EfN583275t	Unit CTA1_04, Section CTA1_04-4	BH1T47	1	-7T = 1550	2005-10-19 15:19:56.0	2005-10-19 15:20:09.0	2005-10-19 15:22:11.0	2005-10-19 15:22:11.0	135		135	0	2	0	1	[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]	43~~18
534044	EfN583275t	Unit ES_02, Section ES_02-10	EG44	3	3 = 6/y	2005-10-25 14:55:37.0	2005-10-25 14:55:51.0	2005-10-25 14:55:51.0	2005-10-25 14:55:51.0	14	14		1	0	0	1	[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]	6
534124	EfN583275t	Unit CTA1_13, Section CTA1_13-1	PROP02	1	R5C2	2005-10-25 15:43:53.0	2005-10-25 15:44:02.0	2005-10-25 15:44:02.0	2005-10-25 15:44:02.0	9	9		1	0	0	1	Entering a given	196
534450	EfN583275t	Unit CTA1_06, Section CTA1_06-4	L6FB19	1	R7C1	2005-11-15 14:21:43.0	2005-11-15 14:22:13.0	2005-11-15 14:23:53.0	2005-11-15 14:23:53.0	42		42	0	1	0	1	Using large numbers~~Find X, positive slope~~Using difficult numbers	105~~34~~68
534849	EfN583275t	Unit ES_03, Section ES_03-6	EG52A	2	FinalAnswer	2005-12-09 13:47:39.0	2005-12-09 13:47:51.0	2005-12-09 13:47:59.0	2005-12-09 13:47:59.0	20		20	0	1	0	1	combine-like-terms-sp	36
535087	EfN583275t	Unit CTA1_08, Section CTA1_08-2	BH1T04	1	Formula 1 Coeff 0	2006-01-05 13:56:35.0	2006-01-05 13:56:40.0	2006-01-05 13:56:40.0	2006-01-05 13:56:40.0	5	5		1	0	0	1	Setting the y-intercept	12
535407	EfN583275t	Unit ES_04, Section ES_04-13	LIT28	1	h = (z-2)*b	2006-01-19 14:18:29.0	2006-01-19 14:18:36.0	2006-01-19 14:18:55.0	2006-01-19 14:18:55.0	26		26	0	0	3	1	[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	182
535718	EfN583275t	Unit CTA1_10, Section CTA1_10-5	DIST04_SP	1	R2C1	2006-02-02 13:49:53.0	2006-02-02 13:49:57.0	2006-02-02 13:49:57.0	2006-02-02 13:49:57.0	4	4		1	0	0	1	Identifying units	151
535891	EfN583275t	Unit ES_07, Section ES_07-4	LIT64A	1	z*u-g*x = j*(c-y)	2006-02-06 08:14:48.0	2006-02-06 08:15:30.0	2006-02-06 08:15:30.0	2006-02-06 08:15:30.0	42	42		1	0	0	1	[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	252
536234	EfN583275t	Unit CTA1_12, Section CTA1_12-4	SYSFB23	1	YLabel	2006-02-16 14:10:12.0	2006-02-16 14:10:20.0	2006-02-16 14:10:20.0	2006-02-16 14:10:20.0	8	8		1	0	0	1	Labelling the axes	126
536516	EfN583275t	Unit ES_05, Section ES_05-9	EG62	1	63.54y = -17.2y+191.66	2006-02-27 14:09:18.0	2006-02-27 14:09:31.0	2006-02-27 14:09:54.0	2006-02-27 14:09:54.0	36		36	0	1	0	1	[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]	46
537030	EfN583275t	Unit CTA1_14, Section CTA1_14-4	2PTFB16	6	ValidEquations	2006-03-28 13:59:05.0	2006-03-28 13:59:29.0	2006-03-28 13:59:29.0	2006-03-28 14:00:18.0	31	31		1	0	0	3		
537261	EfN583275t	Unit LINEAR-INEQUALITY-GRAPHING, Section LINEAR-INEQUALITY-GRAPHING-2	7X-4YGE15	1	xMin	2006-04-03 13:56:38.0	2006-04-03 13:56:39.0	2006-04-03 13:56:39.0	2006-04-03 13:56:39.0	1	1		1	0	0	1		
537539	EfN583275t	Unit CTA1_15, Section CTA1_15-3	SYS07	1	Intersection 1 Y	2006-04-24 13:52:44.0	2006-04-24 13:52:45.0	2006-04-24 13:52:45.0	2006-04-24 13:52:45.0	1	1		1	0	0	1	Labelling point of intersection	46
537631	EfN583275t	Unit QUAD-ADD-AREA-ALG1, Section QUAD-ADD-AREA-ALG1-1	NEWSQUARE1TRE	3	R8C2	2006-05-25 13:57:14.0	2006-05-25 13:57:16.0	2006-05-25 13:57:16.0	2006-05-25 13:57:16.0	2	2		1	0	0	1	Entering a computed linear value	15
537817	Hd9GW3f95j	Unit CTA1_01, Section CTA1_01-3	BH1T19A	1	R3C1	2005-11-29 14:19:19.0	2005-11-29 14:19:24.0	2005-11-29 14:19:24.0	2005-11-29 14:19:24.0	5	5		1	0	0	1	Define Variable	16
538080	Hd9GW3f95j	Unit CTA1_02, Section CTA1_02-3	BH1T39	1	yScale	2005-12-09 14:04:30.0	2005-12-09 14:04:37.0	2005-12-09 14:04:37.0	2005-12-09 14:04:37.0	7	7		1	0	0	1	Changing axis intervals	13
538399	Hd9GW3f95j	Unit ES_01, Section ES_01-9	EG23	1	3 = 5x	2006-01-03 14:12:48.0	2006-01-03 14:12:56.0	2006-01-03 14:12:56.0	2006-01-03 14:12:56.0	8	8		1	0	0	1	[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	9~~19
538640	Hd9GW3f95j	Unit CTA1_04, Section CTA1_04-4	BH1T47A	1	R5C2	2006-01-12 14:19:47.0	2006-01-12 14:20:35.0		2006-01-12 14:20:35.0	48		48	0	1	0	0	Using simple numbers~~Using small numbers~~Find Y, negative slope	170~~116~~26
538923	Hd9GW3f95j	Unit ES_02, Section ES_02-9	EG44	2	-1 = -8/x	2006-01-24 14:11:22.0	2006-01-24 14:11:47.0	2006-01-24 14:11:47.0	2006-01-24 14:11:47.0	25	25		1	0	0	1	[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]	2
539088	Hd9GW3f95j	Unit CTA1_13, Section CTA1_13-1	PROP13	1	R4C1	2006-01-25 11:46:38.0	2006-01-25 11:46:57.0	2006-01-25 11:47:16.0	2006-01-25 11:47:16.0	38		38	0	2	4	1	Entering a given~~Convert unit, standard	221~~16
539546	Hd9GW3f95j	Unit CTA1_06, Section CTA1_06-3	FOR05	1	xMax	2006-01-31 13:57:35.0	2006-01-31 13:57:45.0	2006-01-31 13:57:45.0	2006-01-31 13:57:45.0	10	10		1	0	0	1	Changing axis bounds	82
540031	Hd9GW3f95j	Unit ES_03, Section ES_03-5	EG52A	1	13.4y/13.4 = 32.1/13.4	2006-02-03 14:06:20.0	2006-02-03 14:06:27.0	2006-02-03 14:06:27.0	2006-02-03 14:06:27.0	7	7		1	0	0	1		
540354	Hd9GW3f95j	Unit CTA1_08, Section CTA1_08-3	NOV13	1	Formula 1 Coeff 0	2006-02-10 11:14:01.0	2006-02-10 11:14:07.0	2006-02-10 11:14:07.0	2006-02-10 11:14:07.0	6	6		1	0	0	1	Setting the y-intercept	17
540881	Hd9GW3f95j	Unit ES_04, Section ES_04-15	LIT58	1	7+y*(b+n) = r+f	2006-02-15 11:08:07.0	2006-02-15 11:08:19.0	2006-02-15 11:08:19.0	2006-02-15 11:08:19.0	12	12		1	0	0	1	[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]	247
541235	Hd9GW3f95j	Unit CTA1_10, Section CTA1_10-6	DISTFB12_SP	1	ValidEquations	2006-02-17 11:11:37.0	2006-02-17 11:11:51.0	2006-02-17 11:11:51.0	2006-02-17 11:11:51.0	14	14		1	0	0	2		
541363	Hd9GW3f95j	Unit ES_07, Section ES_07-4	LIT64A	1	y*j-j*c = g*x-z*u	2006-02-17 14:04:26.0	2006-02-17 14:04:30.0	2006-02-17 14:04:30.0	2006-02-17 14:04:30.0	4	4		1	0	0	1	[SkillRule: Extract to consolidate vars; {factor; factorb; factorc; factord}]	27
541732	Hd9GW3f95j	Unit CTA1_12, Section CTA1_12-4	SYSFB22	1	210-5R = 110	2006-03-06 11:36:44.0	2006-03-06 11:36:51.0	2006-03-06 11:36:51.0	2006-03-06 11:36:51.0	7	7		1	0	0	1	[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]	344
542093	Hd9GW3f95j	Unit ES_05, Section ES_05-7	EG61	2	-2.77x-4.75 = -6.64x+5.81	2006-03-10 11:09:00.0	2006-03-10 11:09:10.0	2006-03-10 11:09:10.0	2006-03-10 11:09:10.0	10	10		1	0	0	1	[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]	52
542656	Hd9GW3f95j	Unit CTA1_14, Section CTA1_14-4	2PTFB16	1	R3C2	2006-03-30 14:17:21.0	2006-03-30 14:17:24.0	2006-03-30 14:19:08.0	2006-03-30 14:19:08.0	45		45	0	1	5	1	Using simple numbers~~Using small numbers~~Write expression, two points	386~~366~~17
542847	Hd9GW3f95j	Unit LINEAR-INEQUALITY-GRAPHING, Section LINEAR-INEQUALITY-GRAPHING-2	YLE-3X-13	2	YIntercept1	2006-04-24 13:42:00.0	2006-04-24 13:42:41.0	2006-04-24 13:42:41.0	2006-04-24 13:42:41.0	41	41		1	0	0	1	Negative Constant, SIF~~Entering y-intercept, SIF	12~~2
543141	Hd9GW3f95j	Unit CTA1_15, Section CTA1_15-3	SYS06	1	3056890000-15000000R = 2085000000+5550000R	2006-05-02 14:21:42.0	2006-05-02 14:22:15.0	2006-05-02 14:22:39.0	2006-05-02 14:22:39.0	57		57	0	2	3	1	[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]	90
543419	Hd9GW3f95j	Unit QUAD-ADD-AREA-ALG1, Section QUAD-ADD-AREA-ALG1-1	NEWSQUARE5TRE	2	xMax	2006-05-17 13:43:27.0	2006-05-17 13:43:52.0	2006-05-17 13:44:07.0	2006-05-17 13:44:07.0	37		37	0	2	0	1	Changing axis bounds	229
543627	Hd9GW3f95j	Unit QUADRATICS-FACTORING_ES, Section QUADRATICS-FACTORING_ES-1	EG-FACTOR16	1	a-factor-1	2006-05-23 13:58:09.0	2006-05-23 13:58:12.0	2006-05-23 13:58:12.0	2006-05-23 13:58:12.0	3	3		1	0	0	1		
